StudentName,Lecture,FileName,ErrorMessage,シンボル,シンボルの種類,ワードA,ワードAの種類,ワードB,ワードBの種類,ワードC,ワードCの種類,発生時刻,修正時刻,修正時間,isWorking,複合数,同時修正数,CT(sec),GeneRef,,
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/29 20:47,2013/9/29 21:32,0:00:00,FALSE,55,0,0,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,シンボルを見つけられません,outfile,変数,,,,,,,2013/9/29 18:14,2013/9/29 18:14,0:00:06,TRUE,5,5,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,互換性のない型,,,,,,,,,2013/9/29 18:14,2013/9/29 18:14,0:00:06,TRUE,5,5,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,シンボルを見つけられません,write(java.lang.String),メソッド,,,,,,,2013/9/29 18:14,2013/9/29 18:14,0:00:06,TRUE,5,5,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,シンボルを見つけられません,infile,変数,,,,,,,2013/9/29 18:14,2013/9/29 18:14,0:00:06,TRUE,5,5,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,シンボルを見つけられません,close(),メソッド,,,,,,,2013/9/29 18:14,2013/9/29 18:14,0:00:06,TRUE,5,5,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,例外Aは報告されません。スローするには、捕捉または宣言する必要があります,,,java.io.IOException,例外,,,,,2013/9/29 18:14,2013/9/29 18:15,0:00:07,TRUE,3,3,7,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,例外Aは報告されません。スローするには、捕捉または宣言する必要があります,,,java.io.IOException,例外,,,,,2013/9/29 18:14,2013/9/29 18:15,0:00:07,TRUE,3,3,7,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,例外Aは報告されません。スローするには、捕捉または宣言する必要があります,,,java.io.IOException,例外,,,,,2013/9/29 18:14,2013/9/29 18:15,0:00:07,TRUE,3,3,7,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:16,2013/9/29 18:16,0:00:01,TRUE,1,1,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,Aに適切なメソッドが見つかりません,,,split,メソッド,(char,型,,,2013/9/29 18:16,2013/9/29 18:17,0:00:11,TRUE,1,1,11,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,互換性のない型,,,,,,,,,2013/9/29 18:17,2013/9/29 18:17,0:00:21,TRUE,1,1,21,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,')'がありません,,,,,,,,,2013/9/29 18:17,2013/9/29 18:18,0:00:28,TRUE,1,1,28,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,式の開始が不正です,,,,,,,,,2013/9/29 18:19,2013/9/29 18:20,0:00:06,TRUE,3,3,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:19,2013/9/29 18:20,0:00:06,TRUE,3,3,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,構文解析中にファイルの終わりに移りました,,,,,,,,,2013/9/29 18:19,2013/9/29 18:20,0:00:06,TRUE,3,3,6,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,式の開始が不正です,,,,,,,,,2013/9/29 18:22,2013/9/29 18:22,0:00:01,TRUE,5,5,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:22,2013/9/29 18:22,0:00:01,TRUE,5,5,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,')'がありません,,,,,,,,,2013/9/29 18:22,2013/9/29 18:22,0:00:01,TRUE,5,5,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,式の開始が不正です,,,,,,,,,2013/9/29 18:22,2013/9/29 18:22,0:00:01,TRUE,5,5,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:22,2013/9/29 18:22,0:00:01,TRUE,5,5,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,例外Aは報告されません。スローするには、捕捉または宣言する必要があります,,,java.io.IOException,例外,,,,,2013/9/29 18:24,2013/9/29 18:24,0:00:20,TRUE,1,1,20,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,互換性のない型,,,,,,,,,2013/9/29 18:25,2013/9/29 18:25,0:00:13,TRUE,1,1,13,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,単項演算子Aのオペランド型Bが不正です,,,!',演算子,nt,型,,,2013/9/29 18:25,2013/9/29 18:25,0:00:07,TRUE,1,1,7,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,型Aと型Bは比較できません,,,int,型,<nulltype>,型,,,2013/9/29 18:25,2013/9/29 18:26,0:00:28,TRUE,1,1,28,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,')'がありません,,,,,,,,,2013/9/29 18:27,2013/9/29 18:27,0:00:04,TRUE,1,4,4,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:27,2013/9/29 18:27,0:00:01,TRUE,4,4,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,文ではありません,,,,,,,,,2013/9/29 18:27,2013/9/29 18:27,0:00:01,TRUE,4,4,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:27,2013/9/29 18:27,0:00:01,TRUE,4,4,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,型Aと型Bは比較できません,,,int,型,<nulltype>,型,,,2013/9/29 18:28,2013/9/29 18:29,0:01:33,TRUE,1,1,93,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,'('がありません,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,型の開始が不正です,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,<identifier>がありません,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,')'がありません,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,'{'がありません,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,文ではありません,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,構文解析中にファイルの終わりに移りました,,,,,,,,,2013/9/29 18:29,2013/9/29 18:30,0:00:01,TRUE,8,8,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,';'がありません,,,,,,,,,2013/9/29 19:55,2013/9/29 19:55,0:00:01,TRUE,1,1,1,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,')'がありません,,,,,,,,,2013/9/29 19:55,2013/9/29 19:55,0:00:02,TRUE,1,1,2,FALSE
NA,NA,NA,NA,CCCompileErrorKindConverter.java,シンボルを見つけられません,anager,変数,,,,,,,2013/9/29 19:55,2013/9/29 19:55,0:00:03,TRUE,1,1,3,FALSE
NA,NA,NA,NA,CCCompileErrorKindLoader.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCCompileErrorKindLoader.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:01:35,FALSE,10,2,95,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:01:35,FALSE,10,2,95,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/29 21:32,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCCompileErrorLoader.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCCompileErrorLoader.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCCompileErrorLoader.java,シンボルを見つけられません,CCCompileError,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:00:46,TRUE,12,4,46,FALSE
NA,NA,NA,NA,CCCompileErrorLoader.java,シンボルを見つけられません,CCCompileError,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:00:46,TRUE,12,4,46,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:00:46,FALSE,12,4,46,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:00:46,FALSE,12,4,46,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/29 18:10,0:00:00,FALSE,12,8,0,FALSE
NA,NA,NA,NA,CCCompileErrorMaker.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCCompileErrorMaker.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:01:26,FALSE,10,2,86,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/25 20:35,0:01:26,FALSE,10,2,86,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:03,0:00:00,FALSE,10,8,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 13:03,2013/9/29 17:52,0:00:02,FALSE,23,23,2,FALSE
NA,NA,NA,NA,CCCompileErrorMaker.java,Aに適切なコンストラクタが見つかりません,,,FileWriter,メソッド,"(java.lang.String,java.lang.String",型,,,2013/9/29 17:52,2013/9/29 17:52,0:00:04,TRUE,1,1,4,FALSE
NA,NA,NA,NA,CCCompileErrorMaker.java,Aは不正な文字です,,,"?65,289",文字,,,,,2013/9/29 17:56,2013/9/29 17:57,0:00:42,TRUE,1,1,42,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:32,2013/9/26 13:04,0:00:00,FALSE,8,8,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 13:04,2013/9/29 18:00,0:00:00,FALSE,23,23,0,FALSE
